catch_ratio,created_at,id,is_parent,mission_number,notes,parent_catch,parent_catch_id,relative_abundance_category,relative_abundance_category_id,set_number,species,species_aphia_id,species_code,species_en,species_fr,species_scientific,species_uuid,specimen_count,unweighed_baskets
,2023-07-25 00:10:21 UTC,5110,No,TEL-2023-010,,,,,,169,HALIBUT ATLANTIC,127138,30,HALIBUT ATLANTIC,Flétan Atlantique,Hippoglossus hippoglossus,dbf46c6f-f6dc-4c38-93bf-437d34ff9beb,,
,2023-07-25 00:12:01 UTC,5119,No,TEL-2023-010,,,,,,169,AMERICAN PLAICE,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7,,
,2023-07-25 00:11:37 UTC,5116,No,TEL-2023-010,,,,,,169,WITCH FLOUNDER,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820,,
,2023-07-25 00:11:31 UTC,5115,No,TEL-2023-010,,,,,,169,YELLOWTAIL FLOUNDER; LIMANDA,1571969,42,YELLOWTAIL FLOUNDER; LIMANDA,,Myzopsetta ferruginea,9b021a5a-799a-42d1-8b26-a606b903999b,,
,2023-07-25 00:11:14 UTC,5113,No,TEL-2023-010,,,,,,169,SPINY DOGFISH,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c,,
,2023-07-25 00:12:07 UTC,5120,No,TEL-2023-010,,,,,,169,SEA SCALLOP,156972,4321,SEA SCALLOP,Pétoncle géant,Placopecten magellanicus,25b9a3e3-ecee-4cb5-aa68-6a186aaf4e08,,
,2023-07-25 00:13:01 UTC,5122,No,TEL-2023-010,,,,,,169,SHORT-FIN SQUID,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7,,
,2023-07-25 00:12:52 UTC,5121,No,TEL-2023-010,,,,,,169,BOBTAIL SQUID; SEPIOLODAE,11725,4536,BOBTAIL SQUID; SEPIOLODAE,Sepiolidae non-spécifié,Sepiolidae (f.),2d243cc2-5f7c-4dfe-94a6-d6341b770eaf,1,
,2023-07-25 00:13:56 UTC,5125,No,TEL-2023-010,,,,,,169,Common starfish,123776,6111,Common starfish,Étoile de mer commune,Asterias rubens,721edd7b-fea1-42e7-bfbc-71f3d51f13f5,12,
,2023-07-25 00:14:19 UTC,5126,No,TEL-2023-010,,,,,,169,BLOOD STAR  GENUS; INCL HENRICA SP,123276,6118,BLOOD STAR  GENUS; INCL HENRICA SP,Étoiles de mer sanguine (Henricia sp.),Henricia sp.,f974059b-1e00-4bd9-91ca-30cca314741b,1,
,2023-07-25 00:13:34 UTC,5123,No,TEL-2023-010,,,,,,169,Sea Anemones unidentified (Bolocera sp.),100698,8317,Sea Anemones unidentified (Bolocera sp.),Anémones de mer non-spécifié (Bolocera sp.),Bolocera sp.,5ea9bbd0-df09-4a32-93e9-058c252befdf,1,
,2023-07-25 00:13:49 UTC,5124,No,TEL-2023-010,,,,,,169,SPONGES,558,8600,SPONGES,Éponges non-spécifié (Porifera),Porifera,858f3ad6-aa57-4ad2-80ee-710fc5683ade,,
,2023-07-25 04:11:16 UTC,5131,No,TEL-2023-010,,,,,,170,SQUIRREL OR RED HAKE,126503,13,SQUIRREL OR RED HAKE,Merluche-écureuil,Urophycis chuss,5976e380-8d3d-4038-8806-83434953a43a,,
,2023-07-25 04:10:49 UTC,5129,No,TEL-2023-010,,,,,,170,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-07-25 04:12:15 UTC,5133,No,TEL-2023-010,,,,,,170,POLLOCK,126441,16,POLLOCK,Goberge,Pollachius virens,12868fea-63cc-4e2a-8ac6-8ef21ba5eca1,,
,2023-07-25 04:41:59 UTC,5157,No,TEL-2023-010,,,,,,170,OFF-SHORE HAKE,158748,19,OFF-SHORE HAKE,Merlu blanc,Merluccius albidus,294949f9-741c-43fa-85ff-cb095ce44d07,,
,2023-07-25 04:10:21 UTC,5128,No,TEL-2023-010,,,,,,170,REDFISH UNSEPARATED,126175,23,REDFISH UNSEPARATED,Sébastes non-spécifiés (Sebastes sp.),Sebastes sp.,9c123bf6-1e90-4a49-a311-fdbb0b43a83b,,
,2023-07-25 04:13:45 UTC,5134,No,TEL-2023-010,,,,,,170,FOURBEARD ROCKLING,126450,114,FOURBEARD ROCKLING,Motelle à quatre barbillons,Enchelyopus cimbrius,91e91c5f-82bd-4b8b-b1d3-01722f54eaee,,
,2023-07-25 04:11:02 UTC,5130,No,TEL-2023-010,,,,,,170,SPINY DOGFISH,105923,220,SPINY DOGFISH,Aiguillat commun,Squalus acanthias,1e170cdf-4f3b-47c9-bad4-64947d79bd6c,,
,2023-07-25 04:14:29 UTC,5135,No,TEL-2023-010,,,,,,170,NORTHERN HAGFISH; GLUTINOSA,271309,241,NORTHERN HAGFISH; GLUTINOSA,Myxine de vase,Myxine limosa,a9abdfc4-0f05-4779-8683-c2d1838e88a8,,
,2023-07-25 04:12:09 UTC,5132,No,TEL-2023-010,,,,,,170,"MONKFISH,GOOSEFISH,ANGLER",159184,400,"MONKFISH,GOOSEFISH,ANGLER",Baudroie d'Amérique,Lophius americanus,eb394776-0410-4c53-aa21-a3a4b0aba073,,
,2023-07-25 04:17:50 UTC,5143,No,TEL-2023-010,This was measured at the wrong spot. Noticed an error when doing backup so verified with them and deleted the specimen and changed sampled to no. Sry - EM,,,,,170,MARLIN-SPIKE GRENADIER,183289,410,MARLIN-SPIKE GRENADIER,Grenadier du grand banc,Nezumia bairdii,62b17d61-dd68-470a-8900-a29d9b084eba,,
,2023-07-25 04:16:09 UTC,5138,No,TEL-2023-010,,,,,,170,NORTHERN SAND LANCE,151520,610,NORTHERN SAND LANCE,Lançon du nord,Ammodytes dubius,e1d1886b-027c-4fec-a4c7-328731d3839b,,
,2023-07-25 04:18:06 UTC,5144,No,TEL-2023-010,,,,,,170,Tunicate unidentified,146420,1810,Tunicate unidentified,Truniqué sessile non-spécifié,Tunicata (s.p.),54546e63-10a3-4c1d-afc2-b974fa82b6f6,1,
,2023-07-25 04:25:33 UTC,5155,No,TEL-2023-010,,,,,,170,SHRIMPS,1130,2100,SHRIMPS,Décapode non-spécifié,Decapoda (o.),1cd82fef-3eea-497a-91e7-d5e4c0fbef20,107,
,2023-07-25 04:22:39 UTC,5152,No,TEL-2023-010,,,,,,170,Similar shrimp,158351,2213,Similar shrimp,Crevette (A. propinqvus),Atlantopandalus propinqvus,7274fcc3-2cbf-4043-a480-348393883ea9,1,
,2023-07-25 04:22:57 UTC,5153,No,TEL-2023-010,,,,,,170,Bristled longbeak shrimp,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17,80,
,2023-07-25 04:24:37 UTC,5154,No,TEL-2023-010,,,,,,170,Norwegian shrimp,107563,2415,Norwegian shrimp,Crevette (P. norvegicus),Pontophilus norvegicus,b848c7a9-1de9-4f8b-9ebb-86ee4ce2686d,47,
,2023-07-25 04:17:25 UTC,5142,No,TEL-2023-010,,,,,,170,JONAH CRAB,158056,2511,JONAH CRAB,Crabe tourteau boreal,Cancer borealis,cdfcf0a9-f001-42b3-b1d4-6864a26ff297,,
,2023-07-25 04:27:05 UTC,5156,No,TEL-2023-010,,,,,,170,KRILL SHRIMP,1128,2600,KRILL SHRIMP,Euphausides,Euphausiacea (o.),6e66f5cd-1411-4f9f-86c7-65d173300e21,134,
,2023-07-25 04:19:46 UTC,5147,No,TEL-2023-010,,,,,,170,PARATHEMISTO,101800,2809,PARATHEMISTO,Hypéride non-spécifié (Themisto sp.),Themisto sp.,2f9d58db-dbe1-11ec-bdaf-a08cfde36583,2,
,2023-07-25 04:18:59 UTC,5146,No,TEL-2023-010,,,,,,170,Phronima unidentified,101804,2946,Phronima unidentified,NA,Phronima sp.,53e8385a-fa8d-11ec-a081-a08cfde36583,1,
,2023-07-25 04:20:51 UTC,5148,No,TEL-2023-010,,,,,,170,RED ISOPOD,1131,2980,RED ISOPOD,Isopoda non-spécifié,Isopoda (o.),961ec07d-7915-4feb-a0e7-6dc9fc610f4a,2,
,2023-07-25 04:15:49 UTC,5137,No,TEL-2023-010,,,,,,170,Seaworm (L. filicornis),129844,3215,Seaworm (L. filicornis),Polychète (L. filicornis),Laetmonice filicornis,2f99974e-dbe1-11ec-bdaf-a08cfde36583,2,
,2023-07-25 04:18:22 UTC,5145,No,TEL-2023-010,,,,,,170,SHORT-FIN SQUID,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7,,
,2023-07-25 04:16:33 UTC,5139,No,TEL-2023-010,,,,,,170,BOBTAIL SQUID; SEPIOLODAE,11725,4536,BOBTAIL SQUID; SEPIOLODAE,Sepiolidae non-spécifié,Sepiolidae (f.),2d243cc2-5f7c-4dfe-94a6-d6341b770eaf,2,
,2023-07-25 04:21:45 UTC,5150,No,TEL-2023-010,,,,,,170,Common starfish,123776,6111,Common starfish,Étoile de mer commune,Asterias rubens,721edd7b-fea1-42e7-bfbc-71f3d51f13f5,9,
,2023-07-25 04:21:27 UTC,5149,No,TEL-2023-010,,,,,,170,BLOOD STAR  GENUS; INCL HENRICA SP,123276,6118,BLOOD STAR  GENUS; INCL HENRICA SP,Étoiles de mer sanguine (Henricia sp.),Henricia sp.,f974059b-1e00-4bd9-91ca-30cca314741b,1,
,2023-07-25 04:15:20 UTC,5136,No,TEL-2023-010,,,,,,170,SEA URCHIN  GREEN,124321,6411,SEA URCHIN  GREEN,Oursin vert,Strongylocentrotus droebachiensis,e024b31e-6a77-442b-8eee-c3d8535a66e8,1,
,2023-07-25 04:16:53 UTC,5140,No,TEL-2023-010,,,,,,170,COMB JELLIES,1248,8100,COMB JELLIES,Cténophores non-spécifié (Ctenophora),Ctenophora (p.),b91f09d7-4d41-49ad-942d-80523a3fa5a8,1,
,2023-07-25 04:22:16 UTC,5151,No,TEL-2023-010,,,,,,170,Sea Anemones unidentified (Bolocera sp.),100698,8317,Sea Anemones unidentified (Bolocera sp.),Anémones de mer non-spécifié (Bolocera sp.),Bolocera sp.,5ea9bbd0-df09-4a32-93e9-058c252befdf,1,
,2023-07-25 04:17:10 UTC,5141,No,TEL-2023-010,,,,,,170,KNOTTED WRACK,145541,9331,KNOTTED WRACK,NA,Ascophyllum nodosum,6bcecc79-fa8d-11ec-a081-a08cfde36583,,
,2023-07-27 13:26:35 UTC,5163,No,TEL-2023-010,,,,,,172,COD ATLANTIC,126436,10,COD ATLANTIC,Morue franche,Gadus morhua,660a658e-7e1c-4ee8-9320-b2faefd69898,,
,2023-07-27 13:27:08 UTC,5165,No,TEL-2023-010,,,,,,172,HADDOCK,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd,,
,2023-07-27 13:28:33 UTC,5168,No,TEL-2023-010,,,,,,172,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-07-27 13:25:57 UTC,5159,No,TEL-2023-010,,,,,,172,"TURBOT,GREENLAND HALIBUT",127144,31,"TURBOT,GREENLAND HALIBUT","Flétan du groenland, turbot",Reinhardtius hippoglossoides,710efa37-823e-4f1a-9e18-2ef4e501811a,,
,2023-07-27 13:26:22 UTC,5162,No,TEL-2023-010,,,,,,172,AMERICAN PLAICE,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7,,
,2023-07-27 13:26:05 UTC,5160,No,TEL-2023-010,,,,,,172,WITCH FLOUNDER,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820,,
,2023-07-27 13:26:13 UTC,5161,No,TEL-2023-010,,,,,,172,HERRING ATLANTIC,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac,,
,2023-07-27 13:28:22 UTC,5167,No,TEL-2023-010,,,,,,172,FOURBEARD ROCKLING,126450,114,FOURBEARD ROCKLING,Motelle à quatre barbillons,Enchelyopus cimbrius,91e91c5f-82bd-4b8b-b1d3-01722f54eaee,,
,2023-07-27 13:29:22 UTC,5169,No,TEL-2023-010,,,,,,172,SHORTTAILED EELPOUT VAHL,127118,647,SHORTTAILED EELPOUT VAHL,"Lycode à carreaux, lycode de vahl",Lycodes vahlii,cbddb5b3-cdb1-4abd-b3b6-4b60fc6bf590,,
,2023-07-27 13:25:18 UTC,5158,No,TEL-2023-010,,,,,,172,Northern shrimp,107649,2211,Northern shrimp,Crevette nordique,Pandalus borealis,249afc26-aeec-421f-a6d1-e4a61532a96e,2750,
,2023-07-27 13:32:42 UTC,5172,No,TEL-2023-010,,,,,,172,"Striped Pink Shrimp, Aesop Shrimp",107651,2212,"Striped Pink Shrimp, Aesop Shrimp",Crevette ésope,Pandalus montagui,31b2e6a0-c86e-40bf-88b2-15b058f18bf7,17,
,2023-07-27 13:33:35 UTC,5174,No,TEL-2023-010,,,,,,172,Bristled longbeak shrimp,158356,2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,0a120f9d-714f-48bc-925f-b39b246f8f17,1,
,2023-07-27 13:40:49 UTC,5178,No,TEL-2023-010,,,,,,172,Friendly Blade Shrimp,107531,2313,Friendly Blade Shrimp,Bouc épineux (S. lilljeborgii),Spirontocaris liljeborgii,13e038be-5201-4839-a7d8-6731bbfffb5a,1,
,2023-07-27 13:38:04 UTC,5177,No,TEL-2023-010,,,,,,172,Greenland shrimp,158359,2331,Greenland shrimp,Bouc du Groenland (E. macilentus),Eualus macilentus,ee9aae66-9b05-4ea7-bfa0-0e5585ed4a37,49,
,2023-07-27 13:33:16 UTC,5173,No,TEL-2023-010,,,,,,172,Arctic argid,107550,2411,Arctic argid,Crevette verte,Argis dentata,6dc53f79-24fd-4bf5-8aca-cd28d728a53f,6,
,2023-07-27 13:29:28 UTC,5170,No,TEL-2023-010,,,,,,172,ATLANTIC ROCK CRAB,158057,2513,ATLANTIC ROCK CRAB,Crabe commun,Cancer irroratus,4574f6e8-f64f-4392-b7a5-acb3d572fa19,,
,2023-07-27 13:26:44 UTC,5164,No,TEL-2023-010,,,,,,172,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,107315,2526,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,Crabe des neiges,Chionoecetes opilio,2dae73fa-62b1-4606-8af9-9272cc9b551d,,
,2023-07-27 13:35:38 UTC,5176,No,TEL-2023-010,,,,,,172,KRILL SHRIMP,1128,2600,KRILL SHRIMP,Euphausides,Euphausiacea (o.),6e66f5cd-1411-4f9f-86c7-65d173300e21,99,
,2023-07-27 13:30:56 UTC,5171,No,TEL-2023-010,,,,,,172,SHORT-FIN SQUID,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7,,
,2023-07-27 13:44:26 UTC,5180,No,TEL-2023-010,,,,,,172,MUD STAR,123915,6115,MUD STAR,Étoile de mer (C. crispatus),Ctenodiscus crispatus,09d8152f-17d3-4565-8684-4691d258f4f3,240,
,2023-07-27 13:35:15 UTC,5175,No,TEL-2023-010,,,,,,172,Cushion Star (H. phrygiana),124043,6117,Cushion Star (H. phrygiana),Étoile de mer coussin (H. phrygiana),Hippasteria phrygiana,5ce7e263-b11b-4cc1-9301-11c58a374086,1,
,2023-07-27 13:41:42 UTC,5179,No,TEL-2023-010,,,,,,172,Sea Anemones (Actinostola sp.),100709,8216,Sea Anemones (Actinostola sp.),Anémones de mer (Actinostola sp.),Actinostola sp.,7224aa1b-9075-11ec-8fd9-a08cfde36583,13,
,2023-07-27 13:28:03 UTC,5166,No,TEL-2023-010,,,,,,172,Sea Pen (P. aculeata),128515,8367,Sea Pen (P. aculeata),Plume de mer (P. aculeata),Pennatula aculeata,2f9985be-dbe1-11ec-bdaf-a08cfde36583,6,
,2023-07-27 17:34:49 UTC,5189,No,TEL-2023-010,,,,,,173,COD ATLANTIC,126436,10,COD ATLANTIC,Morue franche,Gadus morhua,660a658e-7e1c-4ee8-9320-b2faefd69898,,
,2023-07-27 17:34:32 UTC,5187,No,TEL-2023-010,,,,,,173,HADDOCK,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd,,
,2023-07-27 17:34:56 UTC,5190,No,TEL-2023-010,,,,,,173,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-07-27 17:33:41 UTC,5183,No,TEL-2023-010,,,,,,173,HALIBUT ATLANTIC,127138,30,HALIBUT ATLANTIC,Flétan Atlantique,Hippoglossus hippoglossus,dbf46c6f-f6dc-4c38-93bf-437d34ff9beb,,
,2023-07-27 17:33:29 UTC,5182,No,TEL-2023-010,,,,,,173,"TURBOT,GREENLAND HALIBUT",127144,31,"TURBOT,GREENLAND HALIBUT","Flétan du groenland, turbot",Reinhardtius hippoglossoides,710efa37-823e-4f1a-9e18-2ef4e501811a,,
,2023-07-27 17:34:02 UTC,5184,No,TEL-2023-010,,,,,,173,AMERICAN PLAICE,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7,,
,2023-07-27 17:34:14 UTC,5185,No,TEL-2023-010,,,,,,173,WITCH FLOUNDER,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820,,
,2023-07-27 17:32:37 UTC,5181,No,TEL-2023-010,,,,,,173,HERRING ATLANTIC,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac,,
,2023-07-27 17:36:13 UTC,5192,No,TEL-2023-010,,,,,,173,SHORTHORN SCULPIN,127203,301,SHORTHORN SCULPIN,Chaboisseau à épines courtes,Myoxocephalus scorpius,60752989-7bf0-4b12-8bee-887d74fdf61c,,
,2023-07-27 17:35:33 UTC,5191,No,TEL-2023-010,,,,,,173,SNAKE BLENNY; LUMPRETAEFORMIS,154675,622,SNAKE BLENNY; LUMPRETAEFORMIS,Lompénie serpent,Lumpenus lampretaeformis,5b95131d-b017-432a-acb8-f172d957d9e5,,
,2023-07-27 17:44:22 UTC,5198,No,TEL-2023-010,,,,,,173,Northern shrimp,107649,2211,Northern shrimp,Crevette nordique,Pandalus borealis,249afc26-aeec-421f-a6d1-e4a61532a96e,95,
,2023-07-27 17:44:41 UTC,5199,No,TEL-2023-010,,,,,,173,"Striped Pink Shrimp, Aesop Shrimp",107651,2212,"Striped Pink Shrimp, Aesop Shrimp",Crevette ésope,Pandalus montagui,31b2e6a0-c86e-40bf-88b2-15b058f18bf7,12,
,2023-07-27 17:45:55 UTC,5200,No,TEL-2023-010,,,,,,173,Arctic argid,107550,2411,Arctic argid,Crevette verte,Argis dentata,6dc53f79-24fd-4bf5-8aca-cd28d728a53f,2,
,2023-07-27 17:34:41 UTC,5188,No,TEL-2023-010,,,,,,173,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,107315,2526,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,Crabe des neiges,Chionoecetes opilio,2dae73fa-62b1-4606-8af9-9272cc9b551d,,
,2023-07-27 17:38:07 UTC,5195,No,TEL-2023-010,,,,,,173,SHORT-FIN SQUID,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7,,
,2023-07-27 17:37:46 UTC,5194,No,TEL-2023-010,,,,,,173,MUD STAR,123915,6115,MUD STAR,Étoile de mer (C. crispatus),Ctenodiscus crispatus,09d8152f-17d3-4565-8684-4691d258f4f3,20,
,2023-07-27 17:36:44 UTC,5193,No,TEL-2023-010,,,,,,173,SPINY SUNSTAR,124154,6123,SPINY SUNSTAR,Soleil de mer épineux,Crossaster papposus,b3df1443-8ff8-437d-93c3-6c692110ba84,2,
,2023-07-27 17:39:51 UTC,5197,No,TEL-2023-010,,,,,,173,BRITTLE STAR,123084,6200,BRITTLE STAR,Ophiures non-spécifié (Ophiuroidea),Ophiuroidea (c.),c98d6152-aa15-4339-ac1e-0594a5ef7eca,1,
,2023-07-27 17:38:46 UTC,5196,No,TEL-2023-010,,,,,,173,Sea Pen (P. aculeata),128515,8367,Sea Pen (P. aculeata),Plume de mer (P. aculeata),Pennatula aculeata,2f9985be-dbe1-11ec-bdaf-a08cfde36583,1,
,2023-07-27 20:32:00 UTC,5206,No,TEL-2023-010,,,,,,174,COD ATLANTIC,126436,10,COD ATLANTIC,Morue franche,Gadus morhua,660a658e-7e1c-4ee8-9320-b2faefd69898,,
,2023-07-27 20:47:47 UTC,5217,No,TEL-2023-010,,,,,,174,HADDOCK,126437,11,HADDOCK,Aiglefin,Melanogrammus aeglefinus,2a595a64-620c-4678-838e-d69cc81ffecd,,
,2023-07-27 20:46:03 UTC,5213,No,TEL-2023-010,,,,,,174,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-07-27 20:31:55 UTC,5205,No,TEL-2023-010,,,,,,174,HALIBUT ATLANTIC,127138,30,HALIBUT ATLANTIC,Flétan Atlantique,Hippoglossus hippoglossus,dbf46c6f-f6dc-4c38-93bf-437d34ff9beb,,
,2023-07-27 20:32:08 UTC,5207,No,TEL-2023-010,,,,,,174,"TURBOT,GREENLAND HALIBUT",127144,31,"TURBOT,GREENLAND HALIBUT","Flétan du groenland, turbot",Reinhardtius hippoglossoides,710efa37-823e-4f1a-9e18-2ef4e501811a,,
,2023-07-27 20:31:43 UTC,5204,No,TEL-2023-010,,,,,,174,AMERICAN PLAICE,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7,,
,2023-07-27 20:44:53 UTC,5210,No,TEL-2023-010,,,,,,174,WITCH FLOUNDER,127136,41,WITCH FLOUNDER,Plie grise,Glyptocephalus cynoglossus,c665a6f0-abf2-43ff-98b1-5698d3e4c820,,
,2023-07-27 20:31:32 UTC,5203,No,TEL-2023-010,,,,,,174,HERRING ATLANTIC,126417,60,HERRING ATLANTIC,Hareng atlantique,Clupea harengus,5d02abb7-3748-44b9-83cf-d72cdeaa02ac,,
,2023-07-27 20:49:57 UTC,5221,No,TEL-2023-010,,,,,,174,FOURBEARD ROCKLING,126450,114,FOURBEARD ROCKLING,Motelle à quatre barbillons,Enchelyopus cimbrius,91e91c5f-82bd-4b8b-b1d3-01722f54eaee,,
,2023-07-27 20:45:51 UTC,5212,No,TEL-2023-010,,,,,,174,ATLANTIC SEA POACHER,127191,350,ATLANTIC SEA POACHER,Agone atlantique,Leptagonus decagonus,35882bca-4fe9-4104-9bfc-54ee3dcda4be,,
,2023-07-27 20:48:10 UTC,5218,No,TEL-2023-010,,,,,,174,SNAKE BLENNY; LUMPRETAEFORMIS,154675,622,SNAKE BLENNY; LUMPRETAEFORMIS,Lompénie serpent,Lumpenus lampretaeformis,5b95131d-b017-432a-acb8-f172d957d9e5,,
,2023-07-27 20:49:03 UTC,5219,No,TEL-2023-010,,,,,,174,DAUBED SHANNY; LUMPENUS,127072,623,DAUBED SHANNY; LUMPENUS,Lompénie tachetée,Leptoclinus maculatus,041deb9f-0152-4e89-95e1-fca392516fd7,,
,2023-07-27 20:49:33 UTC,5220,No,TEL-2023-010,,,,,,174,SHORTTAILED EELPOUT VAHL,127118,647,SHORTTAILED EELPOUT VAHL,"Lycode à carreaux, lycode de vahl",Lycodes vahlii,cbddb5b3-cdb1-4abd-b3b6-4b60fc6bf590,,
,2023-07-27 20:57:00 UTC,5223,No,TEL-2023-010,,,,,,174,Northern shrimp,107649,2211,Northern shrimp,Crevette nordique,Pandalus borealis,249afc26-aeec-421f-a6d1-e4a61532a96e,4855,
,2023-07-27 20:57:29 UTC,5224,No,TEL-2023-010,,,,,,174,"Striped Pink Shrimp, Aesop Shrimp",107651,2212,"Striped Pink Shrimp, Aesop Shrimp",Crevette ésope,Pandalus montagui,31b2e6a0-c86e-40bf-88b2-15b058f18bf7,44,
,2023-07-27 20:47:10 UTC,5215,No,TEL-2023-010,,,,,,174,Arctic argid,107550,2411,Arctic argid,Crevette verte,Argis dentata,6dc53f79-24fd-4bf5-8aca-cd28d728a53f,17,
,2023-07-27 20:31:24 UTC,5202,No,TEL-2023-010,,,,,,174,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,107315,2526,SNOW CRAB  QUEEN; INCL CHIONOECETES SP,Crabe des neiges,Chionoecetes opilio,2dae73fa-62b1-4606-8af9-9272cc9b551d,,
,2023-07-27 20:44:39 UTC,5209,No,TEL-2023-010,,,,,,174,SHORT-FIN SQUID,153087,4511,SHORT-FIN SQUID,Encornet rouge nordique,Illex illecebrosus,a34b02ba-08d9-449c-ae3a-895ecbf356f7,,
,2023-07-27 20:45:05 UTC,5211,No,TEL-2023-010,,,,,,174,MUD STAR,123915,6115,MUD STAR,Étoile de mer (C. crispatus),Ctenodiscus crispatus,09d8152f-17d3-4565-8684-4691d258f4f3,16,
,2023-07-27 20:44:20 UTC,5208,No,TEL-2023-010,,,,,,174,SPINY SUNSTAR,124154,6123,SPINY SUNSTAR,Soleil de mer épineux,Crossaster papposus,b3df1443-8ff8-437d-93c3-6c692110ba84,1,
,2023-07-27 20:30:50 UTC,5201,No,TEL-2023-010,,,,,,174,Basket Stars unidentified (Gorgonocephalus sp.),123586,6310,Basket Stars unidentified (Gorgonocephalus sp.),Gorgonocéphales non-spécifié (Gorgonocephalus sp.),Gorgonocephalus sp.,955fcf81-dd91-4d44-ad59-60194ff1b8df,,
,2023-07-27 20:46:37 UTC,5214,No,TEL-2023-010,,,,,,174,Hydrozoans unidentified (Hydrozoa),1337,8400,Hydrozoans unidentified (Hydrozoa),Hydrozoaires non-spécifié (Hydrozoa),Hydrozoa (c.),7f08e665-7e0d-4c15-9510-46b1cdf388eb,,
,2023-07-27 23:23:42 UTC,5228,No,TEL-2023-010,,,,,,175,COD ATLANTIC,126436,10,COD ATLANTIC,Morue franche,Gadus morhua,660a658e-7e1c-4ee8-9320-b2faefd69898,,
,2023-07-27 23:26:38 UTC,5231,No,TEL-2023-010,,,,,,175,SILVER HAKE,158962,14,SILVER HAKE,Merlu argenté,Merluccius bilinearis,23d02f66-fed3-41f2-b392-02acd2e705f7,,
,2023-07-27 23:23:30 UTC,5227,No,TEL-2023-010,,,,,,175,AMERICAN PLAICE,127137,40,AMERICAN PLAICE,Plie canadienne,Hippoglossoides platessoides,6122d593-0a34-4591-8ab6-65f693d17cc7,,
,2023-07-27 23:27:00 UTC,5233,No,TEL-2023-010,,,,,,175,SHORTHORN SCULPIN,127203,301,SHORTHORN SCULPIN,Chaboisseau à épines courtes,Myoxocephalus scorpius,60752989-7bf0-4b12-8bee-887d74fdf61c,,
,2023-07-27 23:29:49 UTC,5239,No,TEL-2023-010,,,,,,175,MAILED SCULPIN,127205,304,MAILED SCULPIN,Faux-trigle armé,Triglops murrayi,7d5eb118-a928-4d48-aca5-47e531018eeb,,
