9a69c15286be6cf8cc37822bff6f917d	gi|1804583978|gb|MN746374.1|	96.721	3.51e-47	122	Puccinia striiformis f. sp. tritici	rust fungi	Puccinia striiformis f. sp. tritici
7bb3b7456a38978fc7fa09d273f74bf6	gi|212725606|ref|NC_011580.1|	99.200	5.79e-55	125	Apeltes quadracus	bony fishes	fourspine stickleback
e2bdd480cf29c620bb52521da0d95536	gi|212725606|ref|NC_011580.1|	95.876	2.14e-34	97	Apeltes quadracus	bony fishes	fourspine stickleback
ac19edadc2e00d89dfdd681cee7509bc	gi|212725606|ref|NC_011580.1|	100.000	2.16e-29	76	Apeltes quadracus	bony fishes	fourspine stickleback
1a89fde9655b3daf7a820d1931424a5a	gi|212725606|ref|NC_011580.1|	99.200	5.79e-55	125	Apeltes quadracus	bony fishes	fourspine stickleback
6c1f9867b305c0a45e7ff073d629e39d	gi|212725606|ref|NC_011580.1|	99.200	5.79e-55	125	Apeltes quadracus	bony fishes	fourspine stickleback
4017e8fadd382cad467acfca575d8b97	gi|212725606|ref|NC_011580.1|	93.421	4.70e-21	76	Apeltes quadracus	bony fishes	fourspine stickleback
dc638fab215f1466d76d7796539e897e	gi|1476682340|gb|MH918117.1|	99.200	5.79e-55	125	Pungitius pungitius	bony fishes	ninespine stickleback
21e46bee49ce7c9bfd3bd3c7f72c88cb	gi|1476682340|gb|MH918117.1|	100.000	1.24e-56	125	Pungitius pungitius	bony fishes	ninespine stickleback
0b7393ff8b978d002854e01858cf0010	gi|1476682340|gb|MH918117.1|	100.000	2.22e-09	40	Pungitius pungitius	bony fishes	ninespine stickleback
87426b481b92bc3061e39fcb4ab4e96e	gi|1476682340|gb|MH918117.1|	99.200	5.79e-55	125	Pungitius pungitius	bony fishes	ninespine stickleback
c49a1fa0a38b6c45f763a6b45b6547d2	gi|1096114285|dbj|LC193251.1|	99.200	5.79e-55	125	Pungitius sp. Brackish type	bony fishes	Pungitius sp. Brackish type
cf93698d7e78b84527763ef78a98258b	gi|1798174199|gb|MN122917.1|	100.000	1.24e-56	125	Gasterosteus aculeatus	bony fishes	three-spined stickleback
92baf8bba8a58bf86e4a8f81ec71ce39	gi|1798174199|gb|MN122917.1|	99.200	5.79e-55	125	Gasterosteus aculeatus	bony fishes	three-spined stickleback
50d2828e839099ae1bf28f7ed2ee8874	gi|1798174199|gb|MN122917.1|	99.200	5.79e-55	125	Gasterosteus aculeatus	bony fishes	three-spined stickleback
e5c056b7a5733e371b4049d0de148136	gi|1798174199|gb|MN122917.1|	98.400	2.69e-53	125	Gasterosteus aculeatus	bony fishes	three-spined stickleback
74e0dea8097cf954739839550132b0ce	gi|1798174199|gb|MN122917.1|	99.200	5.79e-55	125	Gasterosteus aculeatus	bony fishes	three-spined stickleback
cad516530cbb5f465807c5d0e554b675	gi|1798174199|gb|MN122917.1|	99.200	5.79e-55	125	Gasterosteus aculeatus	bony fishes	three-spined stickleback
7d130de045a6a91b256ecb8febc87388	gi|1798174199|gb|MN122917.1|	93.814	4.64e-31	97	Gasterosteus aculeatus	bony fishes	three-spined stickleback
33e70f87c4f6581c816fb66a07a4d1ba	gi|212725466|ref|NC_011570.1|	100.000	1.24e-56	125	Gasterosteus wheatlandi	bony fishes	blackspotted stickleback
5817ea973899ba398da4e27cccded465	gi|212725466|ref|NC_011570.1|	99.200	5.79e-55	125	Gasterosteus wheatlandi	bony fishes	blackspotted stickleback
6febb0bbb4a1d71227e4315b6a1c7542	gi|212725466|ref|NC_011570.1|	98.400	2.69e-53	125	Gasterosteus wheatlandi	bony fishes	blackspotted stickleback
7be8fb68ed9447e167d6d8991a2afa1c	gi|2329468151|gb|OP056913.1|	100.000	1.24e-56	125	Enchelyopus cimbrius	bony fishes	fourbeard rockling
47de402eccafcd30867a36014f051f87	gi|1610104003|gb|MH301080.1|	99.200	5.79e-55	125	Perca flavescens	bony fishes	yellow perch
b2c2e84bff6d0254e464b605bd64c8ac	gi|1610104003|gb|MH301080.1|	100.000	1.24e-56	125	Perca flavescens	bony fishes	yellow perch
01710bf0ac168fea80d21378f51e4732	gi|1610104003|gb|MH301080.1|	99.200	5.79e-55	125	Perca flavescens	bony fishes	yellow perch
87d103786a2aa2f0db74cad5552b92c5	gi|1610104003|gb|MH301080.1|	98.980	5.91e-40	98	Perca flavescens	bony fishes	yellow perch
a271cf4cc204398669a2a8f132a29202	gi|1517363219|gb|MH538898.1|	99.200	5.79e-55	125	Menidia menidia	bony fishes	Atlantic silverside
ea1f618f1ca4760f848d85732fd0545c	gi|1517363219|gb|MH538898.1|	100.000	1.24e-56	125	Menidia menidia	bony fishes	Atlantic silverside
cc15d70ed15d7288f615b25c6ed3212c	gi|1517363219|gb|MH538898.1|	99.200	5.79e-55	125	Menidia menidia	bony fishes	Atlantic silverside
30f36e314d40a43f8c3ada5c05973d94	gi|1517363219|gb|MH538898.1|	99.200	5.79e-55	125	Menidia menidia	bony fishes	Atlantic silverside
6f2d42d11f59c66596db6e3db954bade	gi|1517363219|gb|MH538898.1|	100.000	7.59e-44	102	Menidia menidia	bony fishes	Atlantic silverside
6000fb028f836a429a303770b034a3ee	gi|1517363219|gb|MH538898.1|	99.200	5.79e-55	125	Menidia menidia	bony fishes	Atlantic silverside
7cf11642488a6c5693efc4fc7a5d8587	gi|1517360904|gb|MH538727.1|	99.200	1.61e-55	125	Menidia menidia	bony fishes	Atlantic silverside
6e352150d33853261aa84d31b283b775	gi|1517363219|gb|MH538898.1|	92.708	7.76e-29	96	Menidia menidia	bony fishes	Atlantic silverside
7ecb4f976dd6f5666128dda415018654	gi|1517363219|gb|MH538898.1|	94.231	4.77e-11	52	Menidia menidia	bony fishes	Atlantic silverside
12402b1fbae3c8cb10298c3b89430325	gi|1517363219|gb|MH538898.1|	99.200	5.79e-55	125	Menidia menidia	bony fishes	Atlantic silverside
edfe88e137e37c0bfc560ef7a33eb88d	gi|1517363219|gb|MH538898.1|	99.200	5.79e-55	125	Menidia menidia	bony fishes	Atlantic silverside
d8f75d6f1460a28cb1b0ce224ab1fbaf	gi|1610104003|gb|MH301080.1|	99.200	5.79e-55	125	Perca flavescens	bony fishes	yellow perch
46767561edcaf1b4c00c3708607a0da2	gi|1515576542|gb|MH377827.1|	97.600	1.25e-51	125	Pholis gunnellus	bony fishes	rock gunnel
959f7b82835dd55c22359fb11c3237e8	gi|1031876933|gb|KU985073.1|	100.000	1.24e-56	125	Acipenser oxyrinchus oxyrinchus	bony fishes	Acipenser oxyrinchus oxyrinchus
b1b11936364726c39e405851aad83253	gi|821091582|gb|KP644368.1|	99.200	5.79e-55	125	Microgadus tomcod	bony fishes	Atlantic tomcod
719d277ea65e24baced8e5db5a665c02	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
5087075be97e406d79c1e7a413169ef3	gi|1129799454|gb|KX686076.1|	100.000	1.24e-56	125	Peprilus triacanthus	bony fishes	American butterfish
c8484febc5d70131fdcb73dcb53c09ad	gi|1139379228|dbj|AP012947.1|	100.000	1.24e-56	125	Peprilus burti	bony fishes	Gulf butterfish
5ed0ee750cc49e786e1c9064adf63db1	gi|1337993116|gb|MG570440.1|	98.400	2.69e-53	125	Alosa pseudoharengus	bony fishes	alewife
1cfd574ec9fa927c7fad27f4c9f10fe2	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
14e504308be540189b753717af083124	gi|1337992878|gb|MG570423.1|	91.200	2.75e-38	125	Catostomus commersonii	bony fishes	white sucker
75421bb000d747b9fdf47e99270bba8e	gi|985566291|dbj|LC049869.1|	93.878	2.22e-09	49	Batasio tengana	bony fishes	Batasio tengana
4a1cb9c84880963933f528b224c9d041	gi|1642521931|ref|NC_042195.1|	100.000	1.24e-56	125	Salvelinus fontinalis x Salvelinus malma	bony fishes	Salvelinus fontinalis x Salvelinus malma
411e1c0125ac8f90f4d63d21f09689e1	gi|1642521931|ref|NC_042195.1|	100.000	4.64e-31	79	Salvelinus fontinalis x Salvelinus malma	bony fishes	Salvelinus fontinalis x Salvelinus malma
074a15b2a9c33d9f44a25b3240ad395f	gi|1642521931|ref|NC_042195.1|	99.200	5.79e-55	125	Salvelinus fontinalis x Salvelinus malma	bony fishes	Salvelinus fontinalis x Salvelinus malma
d7819a00994f58c71e5aa9fe6d548aad	gi|1642521931|ref|NC_042195.1|	99.200	5.79e-55	125	Salvelinus fontinalis x Salvelinus malma	bony fishes	Salvelinus fontinalis x Salvelinus malma
ac9225fcbb7dfcb008b2cded19c3e963	gi|378554491|gb|JQ390055.1|	100.000	1.24e-56	125	Salmo salar	bony fishes	Atlantic salmon
62456b4483c51366da272190e950964d	gi|1337992878|gb|MG570423.1|	99.200	5.79e-55	125	Catostomus commersonii	bony fishes	white sucker
2fd3cc8ca1257b0c16c8a51c1d603060	gi|1337992878|gb|MG570423.1|	99.200	5.79e-55	125	Catostomus commersonii	bony fishes	white sucker
93f22493adaa169f7cd8bb871aea30e5	gi|1337992878|gb|MG570423.1|	99.200	5.79e-55	125	Catostomus commersonii	bony fishes	white sucker
c842a289544f48cd689a6a1dc2f9298a	gi|1337992878|gb|MG570423.1|	100.000	1.24e-56	125	Catostomus commersonii	bony fishes	white sucker
2640833b01152d211fac58ba39fe03dd	gi|1337992878|gb|MG570423.1|	99.200	5.79e-55	125	Catostomus commersonii	bony fishes	white sucker
010fb7fb91099e25477cacb2e264ece2	gi|1337992878|gb|MG570423.1|	99.200	5.79e-55	125	Catostomus commersonii	bony fishes	white sucker
ae96163f29cdbf81f09b4a199886fe6c	gi|1337992878|gb|MG570423.1|	99.200	5.79e-55	125	Catostomus commersonii	bony fishes	white sucker
4e952f0ded3b6c00476ef351d7c5729f	gi|1337992878|gb|MG570423.1|	98.400	2.69e-53	125	Catostomus commersonii	bony fishes	white sucker
972db22545238c7b6fa7ff0de369e191	gi|1337992878|gb|MG570423.1|	99.200	5.79e-55	125	Catostomus commersonii	bony fishes	white sucker
999f7669fe847661b72d8be61fecd882	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
b66645b5c1979a30e82145e42245f5f3	gi|1129799464|gb|KX686086.1|	100.000	1.24e-56	125	Brevoortia tyrannus	bony fishes	Atlantic menhaden
ff7ccf25ad8283c285db065d0f536685	gi|2591501437|gb|OR552018.1|	100.000	1.24e-56	125	Alosa chrysochloris	bony fishes	skipjack shad
49c4a176eb2c055a4bbf08c649b1e232	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
c40a0522b65b635a136cff091d934745	gi|1347730035|ref|NC_037017.1|	100.000	1.24e-56	125	Alosa aestivalis	bony fishes	blueback shad
aceb70addb3aec7b13c338e57b04477e	gi|1337993116|gb|MG570440.1|	100.000	1.24e-56	125	Alosa pseudoharengus	bony fishes	alewife
8bdc643193d197eab855272118df2716	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
b829fdb3fb09a2ca39833c0977f5eb97	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
32d283241c31d7185f80ecdb812ea6c9	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
e32ec3caf2b2b5eaf45bbd0cd93d63e4	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
dc348e0cdf51ea6da5ff80bb8b80947f	gi|1347730035|ref|NC_037017.1|	100.000	1.66e-35	87	Alosa aestivalis	bony fishes	blueback shad
335f87a7f539c49f03e29efa41e4f9d2	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
e443bcd085ee5f6e8d6b849adec5f6c6	gi|1802790973|gb|MN122939.1|	100.000	1.24e-56	125	Alosa fallax	bony fishes	twaite shad
3aad6d0631176cc30cc6d2b0252e1ffc	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
9c870b7897c2ece6d327d936a2301259	gi|1802790973|gb|MN122939.1|	100.000	1.69e-20	60	Alosa fallax	bony fishes	twaite shad
6a9d7818a9bcb690931dc944a10372a3	gi|1802790973|gb|MN122939.1|	100.000	1.69e-20	60	Alosa fallax	bony fishes	twaite shad
69ee67557ba84241baf3e28de129cd8a	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
9494a08c6c8735408c14c338f9a2d0dd	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
77e27296d5b9bb9d3460b0e83ed16e68	gi|1802790973|gb|MN122939.1|	100.000	7.98e-09	39	Alosa fallax	bony fishes	twaite shad
d2926c9ce5b6318c4b966febe38badb0	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
bf1a4e66c4b75bf9fd6b9d23642e8807	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
c408f09a99b660d4111e39835f7110db	gi|1337993116|gb|MG570440.1|	99.200	5.79e-55	125	Alosa pseudoharengus	bony fishes	alewife
aecfa39cc680aed58a5a7171e82496a1	gi|1337993116|gb|MG570440.1|	98.400	2.69e-53	125	Alosa pseudoharengus	bony fishes	alewife
0dc92af01999f47665970aba181cf553	gi|1337993116|gb|MG570440.1|	98.400	2.69e-53	125	Alosa pseudoharengus	bony fishes	alewife
4dd3f2f838f1a0aa1ad840c1affc6e02	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
692743a728d20250558dddecb29c8acc	gi|1129799456|gb|KX686078.1|	99.187	7.49e-54	123	Syngnathus fuscus	bony fishes	northern pipefish
d697189a5f75c68153d11fde1d5fc018	gi|1642520750|ref|NC_042186.1|	99.200	5.79e-55	125	Myoxocephalus scorpius	bony fishes	shorthorn sculpin
75d82777c1326546353f48b7bf135b63	gi|2329468205|gb|OP056967.1|	100.000	1.24e-56	125	Dactylopterus volitans	bony fishes	flying gurnard
deecbedc20a6e26995e8617e3ab4ac63	gi|2431196541|dbj|LC604996.2|	100.000	1.24e-56	125	Ophichthus gomesii	bony fishes	shrimp eel
a8c52e216ac50cc6576a41a4190d5472	gi|821091563|gb|KP644349.1|	99.200	5.79e-55	125	Pollachius virens	bony fishes	saithe
fa548b9eeb8fde37b6e4aa344f287a14	gi|821091563|gb|KP644349.1|	100.000	1.24e-56	125	Pollachius virens	bony fishes	saithe
9aeb738519abdb9adc95f94e8c794225	gi|821091563|gb|KP644349.1|	99.200	5.79e-55	125	Pollachius virens	bony fishes	saithe
131dae4aca155329b0f2a995b68e438b	gi|821091563|gb|KP644349.1|	99.200	5.79e-55	125	Pollachius virens	bony fishes	saithe
7bfb3a07ef445cd127b827af15b32dfb	gi|821091563|gb|KP644349.1|	99.200	5.79e-55	125	Pollachius virens	bony fishes	saithe
c4e14b410fb341321977d55849c304cb	gi|1418576929|ref|NC_037728.1|	82.105	1.33e-11	95	Melosira undulata	diatoms	Melosira undulata
aacd70c6bed68d60da569ef3c353c11c	gi|1418576929|ref|NC_037728.1|	83.158	2.85e-13	95	Melosira undulata	diatoms	Melosira undulata
2d5f276aa522c38cac14b68bfcaf8108	gi|1418576929|ref|NC_037728.1|	82.105	1.33e-11	95	Melosira undulata	diatoms	Melosira undulata
8f1647f7ea4ae924d5ca7dc7ef039582	gi|1418576929|ref|NC_037728.1|	92.857	1.33e-11	56	Melosira undulata	diatoms	Melosira undulata
abb7b9dacab10dad664ac6da74cbee3c	gi|1418576929|ref|NC_037728.1|	82.105	1.33e-11	95	Melosira undulata	diatoms	Melosira undulata
67b7c9f214f0beb5e21dbb4259d300b9	gi|1418576929|ref|NC_037728.1|	88.406	3.69e-12	69	Melosira undulata	diatoms	Melosira undulata
93e6ee5b652badf9aa5795e1a9e53487	gi|1418576929|ref|NC_037728.1|	81.053	6.17e-10	95	Melosira undulata	diatoms	Melosira undulata
c9d12e2bd6cca5d0c43082b77b13d3a7	gi|1515576548|gb|MH377833.1|	100.000	1.24e-56	125	Merluccius bilinearis	bony fishes	silver hake
a0aebb4f43383e82b6f89e20e5740777	gi|1515576542|gb|MH377827.1|	99.200	5.79e-55	125	Pholis gunnellus	bony fishes	rock gunnel
427268aa3bd43bc5087722579b1cfb98	gi|1515576548|gb|MH377833.1|	99.200	5.79e-55	125	Merluccius bilinearis	bony fishes	silver hake
a83fb2e99bf60f49685c700a764375d3	gi|1129799475|gb|KX686097.1|	100.000	1.24e-56	125	Tautoga onitis	bony fishes	Tautoga onitis
711491e50aff2d3de1338ebd05d863a3	gi|2095925523|gb|OK172578.1|	98.400	2.69e-53	125	Tautogolabrus adspersus	bony fishes	cunner
31611eb755723efaf83e9c76cd7004d7	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
2d7728e571374e2353b333eae2bec1ba	gi|1799624588|gb|MN122922.1|	98.400	2.69e-53	125	Ammodytes marinus	bony fishes	lesser sand-eel
17acdcc4772d76bc1c8a2f0d2965ce80	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
564972b6688c1dc26e45ae36445992e1	gi|2187163220|emb|OV522635.1|	100.000	1.24e-56	125	Anguilla anguilla	bony fishes	European eel
a9fa24de0716b64611c81991183f5e8a	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
df00cf263d4afbc6b60373582941bc81	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
bd24a41ae75a0e0c5ac1bebbc03e1696	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
3890886ac76ed8ed39ab5b5d15ee468f	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
d10e81c127244dcfa07d4599ceb99568	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
91d0d1fae70d9d54df6c949253c3906f	gi|2309725953|gb|OP537865.1|	100.000	1.24e-56	125	Anguilla rostrata	bony fishes	American eel
6378a4c5bd97bf09f4face58ec19bd7c	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
87ee1500d81f6df815f9549a13ad91e8	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
511df0aabed754248c490960740b0fa4	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
622b01f01911954c01825cf6f33802ca	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
766d53962cbe4665e89d14f0782bd7cc	gi|1808706708|gb|MN162695.1|	88.281	1.29e-31	128	Myoxocephalus jaok	bony fishes	plain sculpin
d74b20881ef033f8f69301dca6e28183	gi|1018242792|dbj|LC146093.1|	100.000	1.69e-20	60	Anguilla bicolor pacifica	bony fishes	Indian short-finned eel
4231a7d691a04c2647c7c7c00bc7e773	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
5e602cde1947903ae6d8369fbc9145c6	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
961c4107fc66821ebd06b39d7662e8f8	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
9866980e35f0e26f6e9d5b93fcc8ca29	gi|390198224|gb|JQ859745.1|	96.800	5.83e-50	125	uncultured Ochromonas	golden algae	uncultured Ochromonas
235bc8a4cda63e4113ab8b05a8b02782	gi|390198224|gb|JQ859745.1|	96.000	2.71e-48	125	uncultured Ochromonas	golden algae	uncultured Ochromonas
3ae8dbbcf92370979a79f431f9c644c1	gi|336111306|gb|JF488759.1|	100.000	1.24e-56	125	eukaryote SCGC AAA071-B04	eukaryotes	eukaryote SCGC AAA071-B04
14ae722ce14d4d68804b5c52fc442b1c	gi|2259493247|emb|OW836177.1|	87.805	1.67e-30	123	uncultured fungus	fungi	uncultured fungus
2bc3a92a6ebeb25c5a15ff237eb017bc	gi|2259390936|emb|OW837024.1|	83.333	1.70e-15	102	uncultured fungus	fungi	uncultured fungus
f038bd8bac295671bb6342d5ceea4443	gi|2259390936|emb|OW837024.1|	81.373	3.69e-12	102	uncultured fungus	fungi	uncultured fungus
6327f22004768d8d606c8dfd55a61c34	gi|2259493168|emb|OW836098.1|	92.000	5.91e-40	125	uncultured fungus	fungi	uncultured fungus
1ef04ea970a84700284621b8f6b9b55d	gi|2309725953|gb|OP537865.1|	99.200	5.79e-55	125	Anguilla rostrata	bony fishes	American eel
cb41071d1aee647bd17c90b198f27592	gi|1515576478|gb|MH377763.1|	99.200	5.79e-55	125	Leucoraja ocellata	sharks & rays	winter skate
a965d2076e24f5ce95b01bff1127a4dc	gi|1515576478|gb|MH377763.1|	100.000	1.24e-56	125	Leucoraja ocellata	sharks & rays	winter skate
4e11968ba5e25fece539626f9d710244	gi|1188238172|gb|KY067590.1|	100.000	1.24e-56	125	Carcharodon carcharias	sharks & rays	great white shark
cd6e4852c23a50f6c4a40213976a91b2	gi|2325477952|gb|OM736824.1|	99.200	5.79e-55	125	Osmerus mordax	bony fishes	rainbow smelt
6610c9a6ac154438ae9963ee821db8b5	gi|2325477952|gb|OM736824.1|	100.000	1.24e-56	125	Osmerus mordax	bony fishes	rainbow smelt
17dbdb6c81b07df4a6367f99a2e99cd6	gi|985566950|dbj|LC091617.1|	100.000	1.24e-56	125	Mallotus villosus	bony fishes	capelin
1ec0db9fb7ce548f3422e1d3c4e8e572	gi|1139416980|gb|KY321562.1|	100.000	1.24e-56	125	Castor canadensis	rodents	American beaver
87d09d7eb2e4de348bae5a692b09741b	gi|1799624491|gb|MN122853.1|	99.200	5.79e-55	125	Scomber scombrus	bony fishes	Atlantic mackerel
9ef3825bfa9f03c1919bfca8fe46cc3d	gi|1799624491|gb|MN122853.1|	99.200	5.79e-55	125	Scomber scombrus	bony fishes	Atlantic mackerel
86de2f76900ec307e630f5ea9d350dc3	gi|1799624491|gb|MN122853.1|	99.200	5.79e-55	125	Scomber scombrus	bony fishes	Atlantic mackerel
33e59d7939fe75fc77383cdff19b0499	gi|1799624491|gb|MN122853.1|	99.200	5.79e-55	125	Scomber scombrus	bony fishes	Atlantic mackerel
5f9ff8aa51acd88a3016ba92169f3f13	gi|1799624491|gb|MN122853.1|	100.000	1.24e-56	125	Scomber scombrus	bony fishes	Atlantic mackerel
412a12ef72c0fe3acb487ab484225ea9	gi|1799624491|gb|MN122853.1|	99.200	5.79e-55	125	Scomber scombrus	bony fishes	Atlantic mackerel
04c9e9b6073629c4e1b379d1cdd4f535	gi|1799624491|gb|MN122853.1|	99.200	5.79e-55	125	Scomber scombrus	bony fishes	Atlantic mackerel
e05a4b364d6ac25fbb1802c66c330371	gi|1799624491|gb|MN122853.1|	99.200	5.79e-55	125	Scomber scombrus	bony fishes	Atlantic mackerel
a8e1f09926d48e1c18f9394f6f2b01f7	gi|1799624491|gb|MN122853.1|	99.200	5.79e-55	125	Scomber scombrus	bony fishes	Atlantic mackerel
ea5473963cd476c3b5fb63e3f08ac03f	gi|1799624491|gb|MN122853.1|	96.667	3.66e-17	60	Scomber scombrus	bony fishes	Atlantic mackerel
ea5473963cd476c3b5fb63e3f08ac03f	gi|1799624491|gb|MN122853.1|	100.000	1.73e-05	33	Scomber scombrus	bony fishes	Atlantic mackerel
fab7968584b40f41f9ddb059b9e1c7aa	gi|1799624491|gb|MN122853.1|	99.200	5.79e-55	125	Scomber scombrus	bony fishes	Atlantic mackerel
00bba393382da676f3fc9cf8fd43a298	gi|1799624491|gb|MN122853.1|	99.200	5.79e-55	125	Scomber scombrus	bony fishes	Atlantic mackerel
a0d66882d98e730760997985a8e7caa6	gi|1799624491|gb|MN122853.1|	99.200	5.79e-55	125	Scomber scombrus	bony fishes	Atlantic mackerel
a2f80cb08daab455f2f4e1f9a551d087	gi|2033714910|gb|CP068261.2|	100.000	1.24e-56	125	Homo sapiens	primates	human
f949670efc5b6738801312a50b8c9f07	gi|4691457|gb|U58923.1|LAU58923	100.000	1.24e-56	125	Lepus americanus	rabbits & hares	snowshoe hare
0c0568bf9859bcba08682cf00192dd34	gi|948298897|ref|NC_028308.1|	100.000	1.24e-56	125	Felis margarita	carnivores	sand cat
d075bdff0bafae2785769868cbaa15cd	gi|948298897|ref|NC_028308.1|	99.200	5.79e-55	125	Felis margarita	carnivores	sand cat
adb0f7a5b3d7b5bb65bfb9b9abaa88ac	gi|966798617|gb|KT901456.1|	100.000	1.24e-56	125	Phoca largha	carnivores	spotted seal
a42f57fc1e126b5ae83f5afcc8900894	gi|1832296267|gb|MN181403.1|	99.200	5.79e-55	125	Canis lupus familiaris	carnivores	dog
94c51ee3f1f7a5ce04a2b770c91508d3	gi|1827515037|gb|MN699617.1|	100.000	1.24e-56	125	Canis lupus	carnivores	gray wolf
3c1619a037ce1645cb758862bc9e1a92	gi|1832296267|gb|MN181403.1|	100.000	1.24e-56	125	Canis lupus familiaris	carnivores	dog
d10ed2c01b08003448cd8ad49225bcda	gi|1832296295|gb|MN181405.1|	100.000	1.24e-56	125	Canis lupus familiaris	carnivores	dog
ea20ecb502f7d8779bbcea27a527551f	gi|1028333539|gb|KU290911.1|	100.000	1.24e-56	125	Canis lupus familiaris	carnivores	dog
ac4ae5e7662fa72b9460b3a30cca9898	gi|926459919|gb|KT448277.1|	100.000	1.24e-56	125	Canis latrans	carnivores	coyote
ad2d5f7845637fcf93c6febc9328c0c7	gi|1832296295|gb|MN181405.1|	99.200	5.79e-55	125	Canis lupus familiaris	carnivores	dog
bc88c75c53dc905e782dc40576cda600	gi|1832296295|gb|MN181405.1|	99.200	5.79e-55	125	Canis lupus familiaris	carnivores	dog
ec360c87435b49b94bad4279176e1b6e	gi|2076576104|gb|MN487100.1|	96.800	5.83e-50	125	Neodon sp. l BGI-2019	rodents	Neodon sp. l BGI-2019
e7201a9d0feaff5de7efdf2617c769c3	gi|2328386673|ref|NC_068211.1|	97.619	1.25e-51	126	Microtus montanus	rodents	montane vole
980f2c071fc3dea77db04874cbdbfa13	gi|2386966345|ref|NC_068811.1|	98.400	2.69e-53	125	Clethrionomys gapperi	rodents	Southern red-backed vole
67b7b04d4309081b2f6460ff406de9ea	gi|991820522|gb|KU146454.1|	100.000	1.24e-56	125	Neogale vison	carnivores	American mink
eaef24e1e159f8b53ece7d406b0e56c9	gi|29243681|gb|AF520694.1|	100.000	1.24e-56	125	Erethizon dorsatum	rodents	North American porcupine
e63fd4cd9512cde6e519776057cd2abf	gi|29243681|gb|AF520694.1|	99.200	5.79e-55	125	Erethizon dorsatum	rodents	North American porcupine
50ae4ccb515eefb3ac4ddaf1023772b9	gi|1807606826|gb|MH603005.1|	100.000	1.24e-56	125	Sus scrofa	even-toed ungulates	pig
72e255790e1f5ec7fbc5ccf0c2432d07	gi|1561759576|gb|MG837549.1|	100.000	1.24e-56	125	Sus scrofa	even-toed ungulates	pig
764b0fc8f09cd30cb18ebbeebad1b325	gi|1777435045|gb|MK248682.1|	100.000	1.24e-56	125	Sus scrofa	even-toed ungulates	pig
b6726c33da1aba02674e071d1786581f	gi|56787907|gb|AY691825.1|	97.600	1.25e-51	125	Sorex cinereus	insectivores	cinereus shrew
