"ASV"	"Sample.001"	"Sample.002"	"Sample.003"	"Sample.004"	"Sample.005"	"Sample.006"	"Sample.007"	"Sample.008"	"Sample.009"	"Sample.010"	"Sample.011"	"Sample.012"	"Sample.013"	"Sample.014"	"Sample.015"	"Sample.016"	"Sample.017"	"Sample.018"	"Sample.019"	"Sample.020"	"Sample.021"	"Sample.022"	"Sample.023"	"Sample.024"	"Sample.025"	"Sample.026"	"Sample.027"	"Sample.028"	"Sample.029"	"Sample.030"	"Sample.031"	"Sample.032"	"Sample.033"	"Sample.034"	"Sample.035"	"Sample.036"	"Sample.037"	"Sample.038"	"Sample.039"	"Sample.040"	"Sample.041"	"Sample.042"	"Sample.043"	"Sample.044"	"Sample.045"	"Sample.046"	"Sample.047"	"Sample.048"	"Sample.049"	"Sample.050"	"Sample.051"	"Sample.052"	"Sample.053"	"Sample.054"	"Sample.055"	"Sample.056"	"Sample.057"	"Sample.058"	"Sample.059"	"Sample.060"	"Sample.061"	"Sample.062"	"Sample.063"	"Sample.064"	"Sample.065"	"Sample.066"	"Sample.067"	"Sample.068"	"Sample.069"	"Sample.070"	"Sample.071"	"Sample.072"	"Sample.073"	"Sample.074"	"Sample.075"	"Sample.076"	"Sample.077"	"Sample.078"	"Sample.079"	"Sample.080"	"Sample.081"	"Sample.082"	"Sample.083"	"Sample.084"	"Sample.085"	"Sample.086"	"Sample.090"	"Sample.091"	"NCBIname"	"percentmatch"	"evalue"	"length"	"species"	"taxongroup"	"commonname"
"6ec193f50745556666291251ce4b203c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4826	0	0	0	0	0	5523	9911	0	0	0	0	0	0	0	0	0	0	8019	4799	2698	0	0	4903	3330	1275	0	4112	2086	1930	4756	0	11738	2392	5216	3726	0	0	0	0	0	0	0	1934	0	0	"gi|821091582|gb|KP644368.1|"	100	2.15e-75	159	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"335e03b333afd3463a438f475ed3647f"	3468	2402	0	1154	2679	5803	1634	1643	2837	2898	0	0	0	0	2520	3856	3537	0	4597	0	2451	0	0	0	0	0	902	1179	1168	3098	0	11172	0	0	0	0	0	0	3442	0	2129	0	880	2282	2398	0	0	0	0	0	0	0	0	0	0	0	0	0	1597	0	0	0	0	0	3144	0	0	0	2898	0	0	0	0	1285	1468	1836	0	2102	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"102721ac52e34111ccfa6dbb192afb31"	3268	2647	1765	1321	2512	4901	1660	1454	2329	2086	0	0	0	0	1530	3098	2777	0	4216	0	2523	0	0	0	2178	0	723	1040	1091	2205	762	3182	1006	0	0	255	0	163	2028	726	1776	0	817	1868	345	0	0	0	0	0	0	0	0	0	0	0	0	0	1789	0	0	0	0	0	2155	0	0	0	2472	0	0	901	0	1062	740	7012	0	2319	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"8b9cf0ea05e5dc6ff16967104d9ebc36"	20167	1852	0	1209	1911	4523	2567	1208	1891	2116	0	0	0	0	1744	3298	3322	0	3543	0	2677	0	0	0	0	0	0	966	3157	1752	0	2131	0	0	0	0	0	0	2183	0	1538	0	1008	1754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1649	0	0	0	0	0	1856	0	0	0	1911	0	0	0	0	1265	1337	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"762bab276842ed6f81731b273fed709b"	3080	2220	0	1456	2374	8078	1806	1634	2410	2418	0	0	0	0	1583	2792	3154	0	4369	0	2053	0	0	0	0	0	0	1041	1110	2676	0	3755	0	0	0	0	0	0	2505	0	3347	0	3201	2043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1943	0	0	0	0	0	2243	0	0	0	4034	0	0	1100	0	941	1085	1361	0	1882	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"7d20394ce07cdd4362c14495c920af5c"	0	2903	0	1200	3012	6089	2270	2473	2610	3008	0	0	0	0	1688	7536	4286	0	6394	0	2720	0	0	0	0	0	0	2010	0	4034	0	0	0	0	0	0	0	0	3155	0	2573	0	0	2302	856	0	0	0	0	0	0	0	0	0	0	0	0	0	1845	0	0	0	0	0	2493	0	0	0	2829	0	0	0	0	1981	0	2731	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"a687299ab46cf020736a24472e91faf2"	5825	1735	2303	865	2134	4611	1469	1940	3583	1939	0	0	0	0	1520	2842	3122	0	4290	0	2003	0	0	0	2090	0	760	1362	957	2423	480	2957	946	0	0	253	0	260	1861	504	1896	0	938	1888	307	0	0	0	0	0	0	0	0	0	0	0	0	0	1423	0	0	0	0	0	2463	0	0	0	2192	0	0	1407	0	1093	757	1212	0	2034	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"a59ebc9eb87eb18ff7dffb7c943c7e1d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5534	0	57296	0	0	0	0	0	2100	0	0	0	3100	0	2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	0	0	"gi|2309725953|gb|OP537865.1|"	99.371	9.92e-74	159	"Anguilla rostrata"	"bony fishes"	"American eel"
"fec9c962371b01249d988afb1cd1fb0e"	3344	2150	1706	913	2083	4271	1367	1481	2181	1902	0	0	0	0	1529	3146	2771	0	3752	0	1986	0	0	0	3876	0	748	1624	1012	3359	466	2957	820	0	0	249	0	202	1930	534	1740	0	933	1807	334	0	0	0	0	0	0	0	0	0	0	0	0	0	1550	0	0	0	0	0	2595	0	0	0	2346	0	0	901	0	1021	863	1184	0	1994	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"237ff343ac8e3b9a212c68c577a1ecea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46539	0	0	0	0	0	0	0	0	1327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"92a3611efcacdd0bc7c4e136f3aac7b5"	0	0	0	66139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"fec4b0c18af40aa60f29b78c9ee39d6a"	2621	3679	1745	776	1679	4419	1275	1350	1830	1894	0	0	0	0	1207	2262	3321	0	4106	0	1648	0	0	0	1766	0	4552	876	1184	1970	534	2285	678	0	0	218	0	223	1810	527	1850	0	705	1655	269	0	0	0	0	0	0	0	0	0	0	0	0	0	1568	0	0	0	0	0	2333	0	0	0	1711	0	0	845	0	944	591	991	0	1810	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"ed5f7d9cac315444cd620aeb114322ef"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2880	0	1260	0	0	2395	13372	0	0	32381	846	0	2313	0	2693	1251	2501	0	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"d526ce5cfb0dd7b4ebe64f25f6758518"	3416	1945	0	994	2914	8609	1630	2340	2725	1876	0	0	0	0	1399	3561	6148	0	4691	0	2335	0	0	0	0	0	0	0	875	2081	0	0	0	0	0	0	0	0	1896	0	2762	0	0	2512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725	0	0	0	0	0	2568	0	0	0	2857	0	0	0	0	1003	936	1400	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"195505f1aa7995583d9aeb0a815c5302"	2569	2521	1298	800	1703	3720	1344	1191	1678	1690	0	0	0	0	1379	2744	11970	0	3210	0	1603	0	0	0	1688	0	955	714	705	1729	350	2543	758	0	0	185	0	150	1718	458	1221	0	717	1381	257	0	0	0	0	0	0	0	0	0	0	0	0	0	1127	0	0	0	0	0	1587	0	0	0	2101	0	0	757	0	772	717	1026	0	1905	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"06af98b7f82980fa90a7cb6295edff99"	6284	1861	0	997	1891	4428	1493	1400	2259	1748	0	0	0	0	1360	3469	2607	0	3490	0	1614	0	0	0	0	0	0	1028	1199	1925	0	0	2456	0	0	0	0	0	2067	0	1693	0	0	1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1243	0	0	0	0	0	2859	0	0	0	2152	0	0	0	0	1201	0	7827	0	2265	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"22984e2638700659d0efc44975185a96"	0	3079	0	1135	2335	5173	1934	1516	3930	2589	0	0	0	0	1682	3263	3238	0	4421	0	2035	0	0	0	0	0	0	1115	981	2452	0	2560	1367	0	0	0	0	0	2220	0	2034	0	970	2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2319	0	0	0	0	0	2502	0	0	0	2459	0	0	0	0	1312	1298	1747	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"762716468ea323da3dd6b4d7f2700812"	0	2351	0	1122	2239	5118	1716	1651	2999	2068	0	0	0	0	1466	3313	6934	0	5286	0	2738	0	0	0	0	0	1192	0	1201	4367	0	2883	0	0	0	0	0	0	2084	0	2338	0	0	2139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1705	0	0	0	0	0	2244	0	0	0	3377	0	0	0	0	1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"dca3576f03ab125c5a64ca439c0bb88d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2384	0	0	0	0	0	3288	2283	0	0	0	0	0	0	0	0	0	0	3767	2193	1275	0	0	2632	17079	901	0	3292	6316	1085	2730	0	3095	1357	2668	1897	0	0	0	0	0	0	0	776	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"6295ffae3a171aad6edc74293f399e44"	0	0	0	0	0	3066	0	2187	0	0	0	0	0	0	0	0	2706	0	0	0	0	0	0	0	0	0	2102	0	0	30368	0	4995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3053	0	0	0	7708	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"063b7bc09a76a2418721092a858c3eb1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2374	0	0	0	0	0	3353	3198	0	0	0	0	0	0	0	0	0	0	4450	2145	1615	0	0	19484	1659	701	0	2449	1131	0	3253	0	3411	1478	3306	2334	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"bacddce4af6e680eeca1d44ea0cb045f"	2211	1597	1313	699	1948	4146	1089	1177	1604	1996	0	0	0	0	1016	2705	3083	0	4516	0	1374	0	0	0	1707	0	1003	738	1184	1641	1308	2112	753	0	0	186	0	144	1848	464	1747	0	618	1933	293	0	0	0	0	0	0	0	0	0	0	0	0	0	1188	0	0	0	0	0	1711	0	0	0	1807	0	0	774	0	774	522	964	0	1600	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"67f03019ac4d85b9e8370083fe013a06"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3800	0	0	0	0	0	22362	2223	0	0	0	0	0	0	0	0	0	0	4114	4693	0	0	0	3357	2011	0	0	2890	1150	0	2808	0	2669	1510	2827	0	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"8d87ecbeb119400cf104a146680b798c"	8530	2452	0	1015	2395	4583	1549	0	3336	2560	0	0	0	0	5007	3371	3022	0	5029	0	2226	0	0	0	0	0	1188	0	0	2253	0	0	0	0	0	0	0	0	0	0	2228	0	0	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2618	0	0	0	2428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"277810d7837407a8b0b0a3fda56550ff"	0	1813	0	1050	2370	4976	1337	2042	1951	2404	0	0	0	0	1975	2496	3557	0	3854	0	2487	0	0	0	0	0	1363	1167	1560	2361	0	0	0	0	0	0	0	0	2899	0	1793	0	0	2027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2012	0	0	0	0	0	2900	0	0	0	2100	0	0	0	0	0	0	1240	0	2504	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"fc4b63573569bca545ebecbb784a7fea"	2585	2086	2040	0	0	0	0	1628	2975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241	0	557	0	0	1589	0	1926	653	0	0	0	0	0	0	183	0	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2719	0	0	0	31051	0	0	748	0	0	0	0	0	1379	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"e404ffd8aa05566b35f9f2e9c6408efd"	0	2130	0	0	2424	5322	1485	1543	2438	1957	0	0	0	0	1411	3194	3743	0	4648	0	0	0	0	0	0	0	0	2069	0	0	0	0	0	0	0	0	0	0	2163	0	1725	0	0	5578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1557	0	0	0	0	0	3291	0	0	0	2474	0	0	0	0	1131	1343	1306	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"dac01173c507bcc1ab15a682f0e8d291"	0	2033	0	1049	1659	3694	1203	1408	5060	1919	0	0	0	0	1291	2565	2587	0	3498	0	1779	0	0	0	0	0	0	0	1373	2582	0	2894	0	0	0	0	0	0	1815	0	1978	0	0	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4142	0	0	0	0	0	1774	0	0	0	2241	0	0	0	0	0	931	1192	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"18d8438a8219d6c7f469c1bf3e5c3265"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3269	0	0	0	0	0	4349	5122	0	0	0	0	0	0	0	0	0	0	4488	2914	1649	0	0	3755	2413	907	0	2984	1362	0	4995	0	3596	1893	3317	2915	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"5d9497bed19c50331797bbb71ca5e658"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20549	0	0	0	0	0	2805	1941	0	0	0	0	0	0	0	0	0	0	3370	2324	1137	0	0	2530	2149	0	0	1909	873	0	2638	0	2498	1320	2782	0	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"72459b7baa35190cd8ad12918adf1118"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3666	0	0	0	0	0	6341	2235	0	0	0	0	0	0	0	0	0	0	4003	2312	5162	0	0	3304	1872	750	0	4584	1044	0	3008	0	3414	2047	2682	2075	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"34152b9cbf461b10b77a6e3e9fce10ee"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49010	0	0	0	0	0	0	0	"gi|1825511880|gb|MT103910.1|"	99.371	9.92e-74	159	"Eumesogrammus praecisus"	"bony fishes"	"fourline snakeblenny"
"710bef2e22cbf7adf856fbabd5e1f62b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1828	0	0	0	0	0	3881	1808	0	0	0	0	0	0	0	0	0	0	2899	1756	1567	0	0	2892	1694	580	0	11355	1004	717	2942	0	7085	1191	2076	2075	0	0	0	0	0	0	0	658	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"ca438104a131b3f4686bb47a13779ca5"	0	3709	0	44490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"f5723ca7f2b1a8537dbd7fb1bd617b65"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"3a9de08ec1786977726842f0cf216b2d"	0	0	0	0	0	1071	4534	3802	0	0	0	0	0	0	0	0	0	0	1978	0	1403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5079	0	0	12318	0	9202	1414	0	0	"gi|1799624616|gb|MN122931.1|"	100	1.69e-76	161	"Clupea harengus"	"bony fishes"	"Atlantic herring"
"d0b290681c5f786cf658c5a097a7f05d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2484	0	0	0	0	0	3951	2330	0	0	0	0	0	0	0	0	0	0	5482	2006	1252	0	0	3062	1592	0	0	3543	1388	0	2421	0	3219	1383	3282	2794	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"85b4d3bbf80166e04ccf87932d180c88"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26636	0	0	0	0	0	0	0	0	0	18279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|2325477952|gb|OM736824.1|"	100	7.61e-75	158	"Osmerus mordax"	"bony fishes"	"rainbow smelt"
"141799a2e17ed294ad48e08869518000"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2495	0	0	0	0	0	6014	2676	0	0	0	0	0	0	0	0	0	0	3591	2361	1157	0	0	2863	1905	742	0	2602	1226	866	2586	0	2847	1613	2934	2124	0	0	0	0	0	0	0	962	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"8bb297a18379c28827f049183340b5ca"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2352	0	0	0	0	0	0	0	0	0	0	3384	4459	1223	0	0	2765	2607	0	0	2875	1104	0	3695	0	13124	1335	2599	0	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"28d4f6bd4f50bf92d4c36635cd92fa88"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1194	0	0	0	0	0	0	2786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"36a701bb373ed0d2f056ff581c5f6734"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2122	0	0	0	0	0	3367	1957	0	0	0	0	0	0	0	0	0	0	3732	2038	3680	0	0	2937	1636	839	0	2473	1022	0	3965	0	2687	3453	2531	2118	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"e1cdead0aab1e19b0439a135475aab94"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2631	0	0	0	0	0	3353	2497	0	0	0	0	0	0	0	0	0	0	3489	2354	1454	0	0	3092	1990	837	0	2836	1076	0	3103	0	3302	1611	4179	2223	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"c64dd7a296d81e7cbac1e55601d4ca8c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2559	0	0	0	0	0	3450	0	0	0	0	0	0	0	0	0	0	0	4800	2765	1317	0	0	0	5386	780	0	7534	1088	771	2699	0	2678	0	2937	2133	0	0	0	0	0	0	0	0	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
"a59e1cb9770c23a52f2cc321a74fa3a7"	0	1648	0	901	0	3404	0	0	1848	2090	0	0	0	0	1287	2373	2554	0	3894	0	1568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1778	0	1612	0	0	2128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2292	0	0	0	1898	0	0	0	0	1227	0	8174	0	0	0	0	0	0	0	0	0	0	0	0	"gi|1129799464|gb|KX686086.1|"	99.387	6.12e-76	163	"Brevoortia tyrannus"	"bony fishes"	"Atlantic menhaden"
"0bba6dcde1a26a1d818f5fab599173c3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1551	0	0	0	0	0	4009	1243	0	0	0	0	0	0	0	0	0	0	8028	1274	1063	0	0	1604	1256	438	0	6437	629	832	3897	0	1792	841	1602	2349	0	0	0	0	0	0	0	583	0	0	"gi|821091582|gb|KP644368.1|"	99.375	2.78e-74	160	"Microgadus tomcod"	"bony fishes"	"Atlantic tomcod"
